ID,Key,String
1834453617774595,WORLDEVENT4_PAGE3,"He finished breaking camp and threw a travelling bag over his shoulder.
""A word of advice: Just leave and tell the villagers to do the same; maybe they'll listen to you. This village was already doomed the moment the bandit king's men showed up."""
1834453617774596,WORLDEVENT4_DECISION1,Try to persuade him to help.
1834453617774597,WORLDEVENT4_DECISION1RESULT0_PAGE1,"{CHARACTER1} asked him if there is any help that he can offer to the party. Any help, no matter how small could help them save the village. 

The adventurer sighed."
1834453617774598,WORLDEVENT4_DECISION1RESULT0_PAGE2,"""...I admit I'd also be able to sleep a lot easier if I at least did something. Although I doubt it will do any good.""

He pointed at his bow: ""I'm a pretty good shot and do know the nearby forest like the back of my hand.

I might be able to delay some of the bandits so you don't have to deal with too many of them at the same time. But don't expect anything more than that.""

"
1834453617774599,WORLDEVENT4_DECISION1RESULT0_PAGE3,"""Well, if there is nothing else I will be on my way. I wish you luck. You're going to need it. 

If you do manage to survive, then I might consider visiting that Adventurer Guild of yours."""
1834453621968896,WORLDEVENT4_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1} tried {GENDER1:cond:=1?his|=0?her} best to persuade the adventurer to help them but the adventurer just shook his head.

""It's just not worth it. It's not like I don't feel sorry about the villagers. They're good people, but in the end we adventurers have to think about ourselves first and foremost.

Just take my advice and leave."""
1834453621968897,WORLDEVENT4_DECISION1ALTRESULT0_PAGE2,"""Well, if there is nothing else I will be on my way. I wish you luck. You're going to need it. 

If you do manage to survive, then I might consider visiting that Adventurer Guild of yours."""
1834453621968898,WORLDEVENT4_DECISION2,Elan has something to say.
1834453621968899,WORLDEVENT4_DECISION2RESULT0_PAGE1,"Elan steps forward and asked Daryl: ""Are you really fine with that?""

Suprised Daryl asked back: ""Fine with what?""

""Just living a life for the sake of surviving? Didn't you become an adventurer to make something of your life?""

Daryl sighed. ""Don't tell me you're one of those kind of adventurers? Kid, we're not heroes. You've just listened to too many stories from drunken adventurers in a tavern, who wanted to make themselves bigger then they are.

However, the truth is that we aren't. Do you really think I'm an adventurer because I want to? I'm basically just a vagabond."""
1834453621968900,WORLDEVENT4_DECISION2RESULT0_PAGE2,"<b>""But don't you want to be more than that?""</b> Elan shouted, surprising everybody. Elan usually wasn't the type to raise his voice. 

""I nearly died alone in a cave after being ambushed by monsters in a quest where I only had to pick up some herbs. The thing that scared me the most of at that time, wasn't death itself. It was the fact that if I had died in that moment, then my life would have amounted to nothing.""

Elan looked at Daryl: ""If you run away now then sure, you will survive today. If you keep running from one place to another you might even survive much longer.

But at some point you will die and then you will die with nothing to your name."" 

Daryl looked uncomfortable. He clearly did not like that prospect."
1834453621968901,WORLDEVENT4_DECISION2RESULT0_PAGE3,"""Or..."" Elan continued "" ...you can help us defend these people and for one moment in your life feel like a hero.""

Daryl thought about it for a while.

""I guess you're not wrong."" he finally said. ""We'll all die someday anyway. So why not while doing something worth remembering?""

He extended his hand and for the first time since they met him he smiled.
""I'll help you fight."""
1834453621968902,WORLDEVENT5_PAGE1,"The Party is greeted by an old villager, who introduced himself as the village elder.

""W-welcome adventurers. Thank you for responding to our call for aid."" 
He studied the adventurers nervously.

""W-will there be more of you arriving?""

The adventurers told the village elder that they were the only ones."
1834453626163200,WORLDEVENT5_PAGE2,"""I see..."" The elder seemed disheartend by the party's answer. 
""N-Nevermind, the bandits will be here soon. We won't be much of a help to you in the fights, so we will be staying inside our houses. But maybe some of the other villagers can help you in some other way."""
1834453626163201,WORLDEVENT5_PAGE3,"""There is also another adventurer here. His name is Daryl and he has already helped us many times in the past."" the village elder added.

""We've also asked him if he would be willing to help us against the bandits but unfortunately he turned us down and is preparing to leave. M-Maybe you can somehow convince him?"""
1834453626163202,WORLDEVENT5_DECISION1,The Party decides to talk with the villagers.
1834453626163203,WORLDEVENT5_DECISION1RESULT0_PAGE1,"""I will be here waiting for you if you need anything else."""
1834453626163204,WORLDEVENT5_DECISION2,The Party doesn't need any preparations.
1834453626163205,WORLDEVENT5_DECISION2RESULT0_PAGE1,"""A-Are you sure? If you say so..."" the elder looked worried. 

""We will be hiding in our homes. I'll pray for your success, adventurers."""
1834453626163206,WORLDEVENT6_PAGE1,"""You've returned! Do You need anything else?"" the village Elder asked the party."
1834453626163207,WORLDEVENT6_DECISION1,The Party still need to look around.
1834453626163208,WORLDEVENT6_DECISION2,The Party is ready to confront the bandits.
1834453626163209,WORLDEVENT6_DECISION2RESULT0_PAGE1,"""Then may the gods be with you. We'll be praying for your success."" the Village Elder said to the adventurers and went back inside his house like the rest of the villagers."
1834453626163210,WORLDEVENT7_PAGE1,"The Party didn't have to wait for long until the bandits finally showed up. 

They were great in numbers with some of them carrying explosives. It was clear that they were intending to raze the whole village to the ground.

When they saw the adventurers, they started to laugh."
1834453630357504,WORLDEVENT7_PAGE2,"""Those damn villagers actually hired people to protect them! Hah!"" one of them said to his comrades. ""But look at them! It seemed like they couldn't afford much!"" the bandits around him started laughing even more.

""Do you people have any idea who you're dealing with? We're part of the Bandit King's army!"" another one shouted. 

""You should just run away while you still have the chance!"""
1834453630357505,WORLDEVENT7_DECISION1,Enough! The Party will fight the bandits to protect the village!
1834453630357506,WORLDEVENT7_DECISION1RESULT0_PAGE1,"The Party readied themselves. It was time to decide the fate of the village.

Prepare for Battle!"
1834453630357507,WORLDEVENT7_DECISION1CONDRESULT1_PAGE1,"The Party readied themselves. It was time to decide the fate of the village.

Prepare for Battle!"
1834453630357508,WORLDEVENT7_DECISION1CONDRESULT2_PAGE1,"The Party readied themselves. It was time to decide the fate of the village.

Prepare for Battle!"
1834453630357509,WORLDEVENT7_DECISION1CONDRESULT3_PAGE1,"The Party readied themselves. It was time to decide the fate of the village.

Prepare for Battle!"
1834453630357510,WORLDEVENT8_PAGE1,"After losing their leader and the majority of their forces, the remaining bandits fled from the battlefield. With the threat defeated, the villagers poured out of their homes and rushed to thank the brave adventurers who had saved them. They lifted the adventurers onto their shoulders, chanting their names in praise and gratitude.

Today they were going to hold a feast in their honor!"
1834453630357511,WORLDEVENT9_PAGE1,"The Party saw a group of children playing around on the field while a mother was calling out to them to get back into the house without much success.

When the children saw the adventurers, they ran back towards their mother and hid behind her back."
1834453630357512,WORLDEVENT9_PAGE2,"The mother approached the adventurers and asked nervously:

""Are you the adventurers from the Guild?""

The adventurers confirmed that they were indeed the adventurers from the Adventurer Guild. Hearing that the woman seemingly relaxed a bit."
1834453630357513,WORLDEVENT9_PAGE3,"""Thank you very much for coming! If you're here for the elder, he should be in the middle of the village."" 

The children, who initially hid from the adventurers, started to cautiously show themselves. They whispered something to their mother and ran back into their house.

""I'm sorry but would you mind waiting a bit before going on? The children have something for you."""
1834453634551808,WORLDEVENT9_DECISION1,The Party waits.
1834453634551809,WORLDEVENT9_DECISION1RESULT0_PAGE1,"The children came back and timidly gave them some very roughly made dolls out of cloth and grass stuffings. One for each of the adventurers

""Those are guardian dolls."" the woman told the adventurers. ""These dolls are said to protect their owners by taking the harm for them. After the children heard that there were adventurers coming to help us they stayed up all night to make them for you."""
1834453634551810,WORLDEVENT9_DECISION1RESULT0_PAGE2,"The adventurers knew that this was probably just some local superstition and the dolls probably don't do anything. Nevertheless they had to admit that they had a certain charm.

They took the dolls and thanked the children.

The mother and the children wished the adventurers good luck and went inside their house."
1834453634551811,WORLDEVENT10_PAGE1,The Party saw a man barricading his house door with wooden planks. The same has already been done to the windows of the house.
1834453634551812,WORLDEVENT10_DECISION1,The Party asks the man what he's doing.
1834453634551813,WORLDEVENT10_DECISION1RESULT0_PAGE1,"""What I'm doing? I'm keeping myself safe! That's what I'm doing."" he snaps at the adventurers.
""The bandits will have no easy way to break into my house if it isn't obvious enough. I hope you adventurers can fight better than you think. Either way I will be staying safe inside my house.""

The adventurers doubt that simple barricades will be able keep the bandits away."
1834453634551814,WORLDEVENT10_DECISION1RESULT0_PAGE2,"
""Hah! Barricades aren't the only thing I have. I also have some explosive barrels I'll be placing in front of the door. I'll just threaten to detonate them if anybody tries to take down the barricades,"" the man said, and for some reason, the adventurers felt that it probably wasn't an empty threat. He seemed like the kind of guy to set off explosives, no matter how crazy it may seem."
1834453634551815,WORLDEVENT10_DECISION1RESULT0_PAGE3,"The man finally finshed hammering the planks onto his door and watched his work with great pride...until a sudden realization hit him.

To get inside the house he had to remove the barricades again. To the Party's surprise the man started to swear profusely."
1834453634551816,WORLDEVENT11_PAGE1,"""Was there anything you want from me or are you just here to waste my time?"""
1834453634551817,WORLDEVENT11_DECISION1,Ask the man if they can have the explosive barrels.
1834453638746112,WORLDEVENT11_DECISION1RESULT0_PAGE1,"The Party realized that they could use the barrels to set them up at key positions against the bandits.  So they asked the man if they could have them.

""Are you crazy?!"" said the crazy man. ""If I give you the barrels then I have nothing to explode the bandits in front of my house door."""
1834453638746113,WORLDEVENT12_DECISION1,Try to persuade him to give up the barrels.
1834453638746114,WORLDEVENT12_DECISION1RESULT0_PAGE1,"{CHARACTER1} tells the man that they could use the barrels in their fight with the bandits. The man wouldn't need the barrels if they successfully drive off the bandits.

Surprisingly, it seemed the logic worked with the man. ""I guess you have a point there. Fine you can have the barrels."""
1834453638746115,WORLDEVENT12_DECISION1RESULT0_PAGE2,"""Now go. I need to unbarricade my doors before you can use them barrels""."
1834453638746116,WORLDEVENT12_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1} tells the man that they could use the barrels in their fight with the bandits. The man wouldn't need the barrels if they successfully drive off the bandits.

He studied the adventurers. ""Nah. I think I stick to my own plans."""
1834453638746117,WORLDEVENT12_DECISION2,Threaten the man to give up the barrels.
1834453638746118,WORLDEVENT12_DECISION2RESULT0_PAGE1,"""You think I'm afraid of you? Try to take the barrels and I will explode all of us!"".

The Party believed the man and decided no to risk getting exploded by a crazy man."
1834453638746119,WORLDEVENT12_DECISION2CONDRESULT1_PAGE1,"""You think I'm afraid of you? Try to take the barrels and I will explode all of us!""

{CHARACTER1} was unfazed by the threat which surprised the man.

""Do you think I won't do it?"""
1834453638746120,WORLDEVENT12_DECISION2CONDRESULT1_PAGE2,"{CHARACTER1} said that {GENDER1:cond:=1?he|=0?she} wouldn't care either way. The man gazed at {CHARACTER1} menacingly. {CHARACTER1} seemed unimpressed.

Suddenly the man started laughing.
""You're serious aren't ya? Maybe a crazy person like you can actually make good use my explosive barrels. Okay fine. You can have the barrels."""
1834453638746121,WORLDEVENT12_DECISION2CONDRESULT1_PAGE3,"""Now go. I need to unbarricade my doors before you can use them barrels""."
1834453638746122,WORLDEVENT12_DECISION3,Leave the man alone.
1834453642940416,WORLDEVENT12_DECISION3RESULT0_PAGE1,The Party decided to just leave the man alone.
1834453642940417,WORLDEVENT13_PAGE1,"""It's you again? What do you want this time?"", the villager said while still trying to remove the barricades that he has set up thoughtlessly."
1834453642940418,WORLDEVENT14_PAGE1,There is an elderly couple standing in front of their house. When they saw the adventurers they called out to them. It seems like they were waiting for them.
1834453642940419,WORLDEVENT14_PAGE2,"""You're the adventurers from the Adventurers Guild, right?"", the elderly man asked. The adventurers affirmed.

Hearing that the couple took out a bag and handed it to the adventurers."
1834453642940420,WORLDEVENT14_PAGE3,"""Yesterday a trader passed by our village and we asked him to sell us anything that could help you in your fight. It nearly cost us everything we have but please take it and use it to protect our village."" the elderly woman said."
1834453642940421,WORLDEVENT14_DECISION1,Take the bag.
1834453642940422,WORLDEVENT14_DECISION1RESULT0_PAGE1,"""May the gods be with you!""

The elderly couple went inside their house."
1834453642940423,WORLDEVENT14_DECISION2,Take the bag and tell the couple that Guild will repay them. (Lose 750 Gold)
1834453642940424,WORLDEVENT14_DECISION2RESULT0_PAGE1,"The elderly couple thanked the adventurers for their generosity.

""May the gods be with you!""

The elderly couple went inside their house."
1834453642940425,WORLDEVENT15_PAGE1,"The Party came across a discouraging sight. They found signs of somebody getting attacked by wild monsters. Fortunately there was no body, so there might be a chance for the victim to be still alive."
1834453642940426,WORLDEVENT15_DECISION1,Try to find any tracks.
1834453642940427,WORLDEVENT15_DECISION1RESULT0_PAGE1,"{CHARACTER1} was able to find faint blood trails leading away from the blood stains.

Hopefully they weren't too late."
1834453647134720,WORLDEVENT15_DECISION1ALTRESULT0_PAGE1,"Unfortunately the Party weren't able to find any trails. If there were any, they were too faint for them to spot.

It seems they have to find the victim the old-fashioned way."
1834453647134721,WORLDEVENT16_PAGE1,"A large group of men began setting up what appeared to be an archery range, with targets at a distance that would have seemed unreasonable even for experienced archers.

""Now comes the first challenge of the day my dear contestants. Shoot at the targets and prove to the spectators your archery skills. You will be provided a simple bow and a quiver of arrows, so that no one can say that the result was due to their own equipment."""
1834453647134722,WORLDEVENT16_DECISION1,Choose an adventurer to compete.
1834453647134723,WORLDEVENT16_DECISION1RESULT0_PAGE1,"{CHARACTER1} nocked an arrow, took careful aim, and released it. Bullseye! With a smirk, {GENDER1:cond:=1?he|=0?she} repeated the process, firing arrow after arrow until only a handful remained. Most of them struck the very center of the target, with a few mere inches away from it.


Suddenly, the spectators erupted in cheers. One of the contestants had achieved a perfect bullseye with every single arrow, and it was the female ranger from the standout party.


""CHANTAY! CHANTAY!"" the crowd roared."
1834453647134724,WORLDEVENT16_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1} nocked an arrow, took careful aim, and released it... only to miss the target. Frustrated by the result, {GENDER1:cond:=1?he|=0?she} repeated the process, firing arrow after arrow until {GENDER1:cond:=1?his|=0?her} quiver was empty. In the end, only a handful of arrows found their mark.


Meanwhile, the spectators erupted in cheers. One of the contestants achieved a perfect bullseye with every single arrow, and it was the female ranger from the standout party.


""CHANTAY! CHANTAY!"" the crowd roared. At least now the adventurers knew one of their adversaries' name."
1834453647134725,WORLDEVENT17_DECISION1,Ignore the shouts and continue firing
1834453647134726,WORLDEVENT17_DECISION1RESULT0_PAGE1,"{CHARACTER1} made an effort to tune out the crowd's cheers and fired the remaining arrows at the target. However, with the distraction of the spectators, only one of the remaining arrows found its mark.


Nonetheless, observing the performances of the other contestants, {CHARACTER1} knew that they probably have achieved one of the higher scores."
1834453647134727,WORLDEVENT17_DECISION2,Try to hit Chantay's arrows off the target.
1834453651329024,WORLDEVENT17_DECISION2RESULT0_PAGE1,"{CHARACTER1} aimed for Chantay's target. Or more accurately: {GENDER1:cond:=1?he|=0?she} aimed for the spots where the arrows were embedded into the target, intending to knock them all off. 

{GENDER1:cond:=1?he|=0?she} released the arrow.

The crowd gasped as an arrow from someone else struck Chantay's target, dislodging all her arrows. The crowd roared in excitement. They would have undoubtedly cheered {CHARACTER1}'s name if they had known it. Annoyed, Chantay shot a disapproving look at {CHARACTER1}.

The Master of the Arena noticed the unconventional approach and commented, ""Very unorthodox, but I like it! I'll give you extra points for that!"" Filled with pride over {GENDER1:cond:=1?his|=0?her} action, {CHARACTER1} released the remaining arrows at {GENDER1:cond:=1?his|=0?her} target, each striking the very center with precision.
"
1834453651329025,WORLDEVENT17_DECISION2ALTRESULT0_PAGE1,"{CHARACTER1} aimed for Chantay's target. Or more accurately: {GENDER1:cond:=1?he|=0?she} aimed for the spots where the arrows were embedded into the target, intending to knock them all off. 

{GENDER1:cond:=1?he|=0?she} released the arrow.

Unfortunately, the arrow missed its intended target and struck the ground. Only a few of the spectators grasped {CHARACTER1}'s intention, and those who did couldn't help but snicker. Consumed by embarrassment over {GENDER1:cond:=1?his|=0?her} own actions, {CHARACTER1} continued to shoot at {GENDER1:cond:=1?his|=0?her} original target, missing all the remaining arrows."
1834453651329026,WORLDEVENT18_PAGE1,"In front of {TARGET1} stands Bai, cracking her knuckles. 

""I hope you're ready. Otherwise you're getting your ass whooped!"" she said confidently. Hearing that one wouldn't think that she was wearing a blindfold.

Prepare for Battle!"
1834453651329027,WORLDEVENT19_PAGE1,"""Enough!"" declared Bai and took off her blindfolds. She was grinning from ear to ear.

""It seems like not all of you are weaklings after all."" She clapped her hands.
""Alright! It's decided! I will be staying here and teach my martial arts.""

She looked at {TARGET1} and moved her face very close towards {TARGET1}'s face. With a mischievous smile she said:
""I hope you will be there."" "
1834453651329028,WORLDEVENT20_PAGE1,"The Party finally found the person they were looking, matching the description they were given.

""...W-Who are you...?"" the young man asked weakly, while holding his stomach. He was pale and it looked like he had trouble to just sit upright.

The Party told him that they were adventurers from the Adventurer Guild and that they were sent here to find him. 
He looked at his wounds, his face contorted by pain. ""...A-am I...going to...make it?"" It was clear that the young man wasn't going to last long if his wounds were left untreated for much longer."
1834453651329029,WORLDEVENT20_DECISION1,Use a potion to heal him.
1834453651329030,WORLDEVENT20_DECISION1RESULT0_PAGE1,"Fortunately they had a healing potion to stabilize the young man's condition.

After he drank the potion, his breathing became more stable and color finally returned to his face. He was still too weak on his own so the party decided to carry him.

""I-I thought I was going to die there..."" The young man said close to tears. ""Thank you...Thank you so very much...""."
1834453655523328,WORLDEVENT20_DECISION2,Have {DECISIONCHARACTER1} heal him.
1834453655523329,WORLDEVENT20_DECISION2RESULT0_PAGE1,"{CHARACTER1} used {GENDER1:cond:=1?his|=0?her} healing skills to stabilize the young man's condition.

After {CHARACTER1} was done, his breathing became more stable and color finally returned to his face. However, he was still too weak on his own so the party decided to carry him.

""I-I thought I was going to die there..."" The young man said close to tears. ""Thank you...Thank you so very much...""."
1834453655523330,WORLDEVENT20_DECISION3,There was nothing the party could do to help the young man.
1834453655523331,WORLDEVENT20_DECISION3RESULT0_PAGE1,"The Party told him the truth that there was nothing they could do for him.
They young man looked disappointed. It was clear that that was not the answer he was hoping for.

""I-I...don't want to die like this..."" he said in a low voice. He began to silently sob. The Party decided to at least stay by his side until the end so he wasn't alone.

After a while the young man stopped breathing. There was nothing else left to do now but to report to the Guild."
1834453655523332,WORLDEVENT21RESULT0_PAGE1,"The Party finally found the person they were looking for, matching the description they were given.

But unfortunately they were too late. The person before them was already dead, having succumbed to their injuries.
He died young and alone in some remote cave. A sad but not uncommon end for adventurers.

There was nothing left for them do now but to report their findings to the Guild."
1834453655523333,WORLDEVENT22_PAGE1,"After the archery range had been dismantled, a single colossal plate was brought into the center of the arena. A man, appearing to be a wizard, stepped forward and cast a spell upon the plate.

The Master of the Arena redirected his attention to the contestants and began to explain the rules of the forthcoming challenge.

""The next challenge will test your willpower,"" he announced. ""Don't be deceived by the plate's harmless appearance. It conceals a powerful illusion spell, making it feel as though you're standing on unimaginably hot coals. How long can you endure the searing sensation before finally yielding?""
"
1834453655523334,WORLDEVENT22_PAGE2,"One by one, contestants took their turns standing on the searing plate. Some couldn't endure even a second, leaping away in agony as soon their feet touched the plate. Others managed to withstand the intense discomfort a bit longer, but the difference amounted to mere seconds.

Then, a man from Falken's former party stepped onto the plate and remained resolute.

Ten seconds passed...
Twenty seconds passed...

As the moments ticked by, contestants who had previously experienced the torment of the plate stared in disbelief. They knew firsthand just how excruciating it was to endure, and they could scarcely fathom how anyone could withstand it for so long."
1834453659717632,WORLDEVENT22_PAGE3,"A full minute passed before the man finally descended from the plate, not in agony like the earlier contestants, but calmly and collected. He was welcomed with open arms by his comrades, drenched in sweat from the intense ordeal. The other contestants who had attempted the challenge before began to applaud, showing their deep respect for the man's exceptional resolve.

Now, it was time for the adventurers' turn to face this daunting test of willpower."
1834453659717633,WORLDEVENT22_DECISION1,Choose an adventurer to compete.
1834453659717634,WORLDEVENT22_DECISION1RESULT0_PAGE1,"{CHARACTER1} cautiously placed {GENDER1:cond:=1?himself|=0?herself} on the plate. What followed was the feeling of searing heat and pain. Despite the knowledge that it was all a mere illusion, it took all of {GENDER1:cond:=1?his|=0?her} resolve to remain standing on it.

Ten seconds passed...

Twenty seconds passed...


The intense heat continued to intensify, causing {CHARACTER1} great discomfort. Every fiber of {GENDER1:cond:=1?his|=0?her} being screamed at {GENDER1:cond:=1?him|=0?her} to jump off the damn plate."
1834453659717635,WORLDEVENT22_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1} cautiously placed a foot on the plate. Despite the knowledge that the searing heat and pain were mere illusions, the intensity of the sensation made {GENDER1:cond:=1?him|=0?her} swiftly jump back. 

Unfortunately, this brief attempt counted, and the result was that {CHARACTER1} didn't even last a second on the plate."
1834453659717636,WORLDEVENT23_DECISION1,Jump off.
1834453659717637,WORLDEVENT23_DECISION1RESULT0_PAGE1,"{CHARACTER1} immediately leaped off the plate. {GENDER1:cond:=1?he|=0?she} had already endured more than most.

""35 seconds!"" the Master of the Arena announced, earning {CHARACTER1} some well-deserved respect from the other contestants."
1834453659717638,WORLDEVENT23_DECISION2,Try to endure it longer than the previous best time.
1834453659717639,WORLDEVENT23_DECISION2RESULT0_PAGE1,"{CHARACTER1} stood resolute, enveloped in pain, with sweat pouring from {GENDER1:cond:=1?him|=0?her} like a waterfall. {GENDER1:cond:=1?he|=0?she} was determined to outlast everyone who had attempted this challenge before. Time passed, and {CHARACTER1} remained on the plate, losing track of how long it had been.

Finally, {CHARACTER1} realized that {GENDER1:cond:=1?he|=0?she} could endure no longer and slowly descended from the plate, squeezing as many seconds as possible into the final result.

""8-85 seconds..."" the Master of the Arena stuttered, as if in disbelief of what had just transpired. ""This is a new record! In the history of the tournament, no one has ever lasted this long!"" Silence enveloped the other contestants who witnessed this inhumane feat of willpower.

None of the following contestants would surpass {CHARACTER1}'s time."
1834453663911936,WORLDEVENT23_DECISION2ALTRESULT0_PAGE1,"{CHARACTER1} resolved {GENDER1:cond:=1?himself|=0?herself} to stand longer on the plate. A vain attempt.

Just moments after {CHARACTER1} couldn't hold it much longer and fell screaming from the plate. {GENDER1:cond:=1?his|=0?her} feet felt like burning and the pain didn't stop even when {GENDER1:cond:=1?he|=0?she} was off the plate.

""35 seconds."" The Master of the Arena announced. ""However, I will take a few points away from the result. You should know your limits.""
For a while {CHARACTER1} couldn't stand up without succumbing to mind-numbing pain."
1834453663911937,WORLDEVENT24_PAGE1,"The plate had been carried away, and in its place, workers were stacking tiles made of stone or similar on top of each other to create several towers that reached the contestants' hips.

""Now, for the final challenge!"" the Master of the Arena announced. ""At the end of the day, this is a fighting tournament, and might makes right! Prove your strength by breaking as many tiles as possible in a single strike with your bare fist!"""
1834453663911938,WORLDEVENT24_DECISION1,Choose an adventurer to compete.
1834453663911939,WORLDEVENT24_DECISION1RESULT0_PAGE1,"{CHARACTER1} positioned {GENDER1:cond:=1?himself|=0?herself} before the stack of tiles. All around {GENDER1:cond:=1?him|=0?her}, the sounds of breaking tiles echoed, intermingled with the agonized cries of those who had injured their fists in their attempts.

{CHARACTER1} took a deep breath and swung {GENDER1:cond:=1?his|=0?her} fist down toward the tiles with all {GENDER1:cond:=1?his|=0?her} might.

All the tiles shattered without fail.

Before {CHARACTER1} could fully appreciate the result of {GENDER1:cond:=1?his|=0?her} feat, a series of loud breaking noises reverberated next to {GENDER1:cond:=1?him|=0?her}. A female adventurer standing beside {CHARACTER1} had also managed to break all the tiles with a single, impressive strike.
"
1834453663911940,WORLDEVENT24_DECISION1RESULT0_PAGE2,"If {CHARACTER1} remembered correctly, the female adventurer was yet another one of Falken's former companions. She initially smiled confidently at her accomplishment, but her expression changed when she saw that {CHARACTER1} had achieved the same result. She motioned for the Master of the Arena and whispered something in his ear.

""What a delightful idea!"" he exclaimed with excitement. ""I'll arrange it immediately.""

Shortly afterward, workers arrived with more tiles and stacked an even taller tower in front of the female adventurer. With another powerful strike, she managed to break them all in half as well. The crowd erupted in cheers, thrilled by the impressive display of strength."
1834453663911941,WORLDEVENT24_DECISION1RESULT0_PAGE3,"The female adventurer then looked at {CHARACTER1} and gave {GENDER1:cond:=1?him|=0?her} a smug smirk, as if daring {CHARACTER1} to try to do the same.

""Want me to get you another stack of tiles?"" the Master of the Arena asked. ""Careful, though. The new result will count in place of this one. What would be a challenge without a bit of thrill."""
1834453668106240,WORLDEVENT24_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1} positioned {GENDER1:cond:=1?himself|=0?herself} before the stack of tiles. All around {GENDER1:cond:=1?him|=0?her}, the sounds of breaking tiles echoed, intermingled with the agonized cries of those who had injured their fists in their attempts.

{CHARACTER1} took a deep breath and swung {GENDER1:cond:=1?his|=0?her} fist down toward the tiles with all {GENDER1:cond:=1?his|=0?her} might.


...{CHARACTER1} only managed to break a few tiles and the reward for {GENDER1:cond:=1?his|=0?her} effort was agonizing pain.

Next to {GENDER1:cond:=1?him|=0?her}, a loud series of breaking sounds resonated. A female adventurer standing beside {CHARACTER1} had managed to break all the tiles with a single powerful strike."
1834453668106241,WORLDEVENT24_DECISION1ALTRESULT0_PAGE2,"If {CHARACTER1} remembered correctly, she was another one of Falken's former companions. As the crowd began to cheer for her, she basked in the glory, laughing confidently. Her gaze then shifted toward {CHARACTER1} and the remaining tiles.

A smug smirk graced her face as she noticed the pitiful state of {CHARACTER1}'s fist."
1834453668106242,WORLDEVENT25_DECISION1,Ignore the provocation and accept the result
