ID,Key,String
3186265854010,GIANT_SPIDER,Giant Spider
3186265854011,GILBERT,Gilbert
3186265854012,GOBLIN_GRUNT,Goblin
3186265854013,GOBLIN_ARCHER,Goblin Archer
3186265854014,GOBLIN_SHAMAN,Goblin Shaman
3186265854015,GOBLIN_WARLORD,Goblin Warlord
3186265854016,GRAVEWORM,Purple Worm
3186265854017,GREATER_ASPECT_OF_AZAZEL,Greater Aspect of Azazel
3186265854018,GREATER_ASPECT_OF_BEELZEBUB,Greater Aspect of Beelzebub
3186265854019,GREATER_ASPECT_BELEPHEGOR,Greater Aspect of Belephegor
3186270048256,GREATER_ASPECT_OF_LEVIATHA,Greater Aspect Of Leviatha
3186270048257,GREATER_ASPECT_OF_LILITH,Greater Aspect Of Lilith
3186270048258,GREATER_ASPECT_LUCIFER,Greater Aspect of Lucifer
3186270048259,GREATER_ASPECT_OF_MAMMON,Greater Aspect of Mammon
3186270048260,HARPYE,Harpy
3186270048261,HOBGOBLIN_ARCHER,Hobgoblin Archer
3186270048262,HOBGOBLIN_WARRIOR,Hobgoblin Warrior
3186270048263,HOBGOBLIN_WARRIOR_DEMONIC_DAGGERS,Hobgoblin Hero
3186270048264,HUNTER,Hunter
3186270048265,ICE_BEAR,Ice Bear
3186270048266,ICE_BRIDE,Ice Bride
3186270048267,ICE_BRIDE_MIRAGE,Ice Bride Mirage
3186270048268,ICE_ELEMENTAL,Ice Elemental
3186270048269,ICEFANG_BERSERKER,Icefang Berserker
3186270048270,ICEFANG_LORD,Icefang Lord
3186270048271,ICEFANG_WARLORD,Icefang Warlord
3186270048272,ICEFANG_WARRIOR,Icefang Warrior
3186270048273,KESTER_THE_ASSASSIN,Kester The Assassin
3186270048274,LADDER,Siege Ladder
3186270048275,LAVA_TURTLE,Magma Turtle
3186270048276,LICH,Lich
3186270048277,LIGHTNING_ELEMENTAL,Lightning Elemental
3186270048278,LIZARDMAN,Lizardman
3186270048279,LIZARDMAN_PRIEST,Lizardman Priest
3186270048280,MAGE_ENEMY,Beginner Mage
3186270048281,MINOR_ASPECT_LUFICER,Minor Aspect of Lucifer
3186270048282,MINOR_EARTH_ELEMENTAL,Earth Elemental
3186270048283,MONK_ENEMY,Member of the Manly Beards
3186270048284,NECROMANCER,Necromancer
3186270048285,NOVICE_ARCHER,Novice Archer
3186270048286,NOVICE_CLAYMORE,Novice Warrior
3186270048287,NOVICE_DEFENDER,Novice Defender
3186270048288,NOVICE_MAGE,Novice Mage
3186270048289,NOVICE_PRIEST,Novice Priest
3186270048290,NOVICE_ROGUE,Novice Rogue
3186270048291,OBSIDIAN_GOLEM,Obsidian Golem
3186270048292,OLD_DRAGON,Old Dragon
3186270048293,PHOENIX,Immortal Phoenix
3186270048294,PHOENIX_ASHES,Phoenix Ashes
3186270048295,PHYLACTERY,Phylactery
3186270048296,PILE_OF_GOLD,Pile Of Gold
3186270048297,POISON_MASTER,Poison Master
3186270048298,PRIEST_ENEMY,Beginner Priest
3186270048299,RANGER_BOSS_ENEMY,Andrey
3186270048300,RAZOR_BOSS,Razor
3186270048301,REAPER_BOSS_GIRL,The Executioner
3186270048302,ROAD_SLASHER,The Road Slasher
3186270048303,ROGUE_ENEMY,Beginner Rogue
3186270048304,ROSE_THE_HIGHMAGE,Rose The Highmage
3186270048305,RUNE_OF_PROTECTION,Rune Of Protection
3186270048306,SAPLING_BOMB,Bomber Sapling
3186270048307,SAPLING_NURSE,Nurse Sapling
3186270048308,SAPLING_SNAPPER,Snapper Sapling
3186270048309,SAPLING_STOPPER,Stopper Sapling
3186270048310,SCOUT,Scout
3186270048311,SHARPSHOOTER,Sharpshooter
3186270048312,SHARPSHOOTER_DEMONICBOW,Master Sharpshooter
3186270048313,SHODDY_BARRICADE,Shoddy Barricade
3186270048314,SHRIEKER,Shrieker
3186270048315,SHRIEKER_CORPSE,Shrieker Corpse
3186270048316,SKYLA_THE_ARCANE_KNIGHT,Skyla The Arcane Knight
3186270048317,SOLDIER,Soldier
3186270048318,SPIDER_EGG,Spider Egg
3186270048319,SPIDER_QUEEN,Spider Queen
3186270048320,STORM_TALON,Storm Talon
3186270048321,SWORDMASTER,Mysterious Sword Master
3186270048322,SWORDMASTER_DISCIPLE_AIRSTANCE,Sword Master Disciple
3186270048323,SWORDMASTER_DISCIPLE_EARTHSTANCE,Sword Master Disciple
3186270048324,SWORDMASTER_DISCIPLE_FIRESTANCE,Sword Master Disciple
3186270048325,SWORDMASTER_DISCIPLE_WATERSTANCE,Sword Master Disciple
3186270048326,SYD_THE_BARD,Syd the Bard
3186270048327,THE_EMPERORS_CHAMPION,The Emperor's Champion
3186270048328,THE_EMPEROR,The Emperor
3186270048329,PALADIN_ENEMY,Therron The Paladin
3186270048330,TREEANT,Treeant
3186270048331,TROLL,Troll
3186270048332,TROLL_SPECIALQUEST02_VARIANT,Troll
3186270048333,UNDEAD_CHAMPION,Ancient Champion
3186270048334,UNDEAD_FRONTSOLDIER,Ancient Soldier
3186270048335,UNDEAD_KNIGHT,Undead Royal Guard
3186270048336,UNDEAD_SKIRMISHER,Ancient Skirmisher
3186270048337,VAMPIRE_FEMALE,Female Vampire
3186270048338,VAMPIRE_FEMALE_DEMONICSTAFF,Vampire Mistress
3186270048339,VAMPIRE_MALE,Male Vampire
3186270048340,VORATHAX,Vorathax The Terror
3186270048341,WARRIOR_ENEMY,Beginner Warrior
3186270048342,WARRIOR,Warrior
3186270048343,WITCH_DISCIPLE_GENERIC,Witch Disciple
3186270048344,WITCH_FIRST_DISCIPLE,First Disciple
3186270048345,WITCH_THIRD_DISCIPLE,Third Disciple
3186270048346,WOLF,Dire Wolf
3186270048347,WRAITH,Wraith
3186270048348,WYVERN,Wyvern
3186270048349,ZOMBIE_VILLAGER,Zombie
3186270048350,ZOMBIE_CORPSE,Zombie Corpse
3186270048351,YOUNG_DRAGON,Young Dragon
3186270048352,EARTH_PILLAR,Earth Pillar
4157917682896896,GREATER_ASPECT_AZZAEL_ENTRANCE_LINE,ROOOOARR!
4159064233644032,GREATER_ASPECT_OF_LUCIFER_ENTRANCE_LINCE,My Lord Lucifer demands your souls!
4177376938201088,DEMONIC_WITCH_DEAD_LINE,"Nononono....I have dedicated so much of my life for this. 
I can't fail him. Not again.
NEVER AGAIN!"
4178300532330496,SWORDMASTER_BOSS_DEAD_LINE,How could this be?
4178409567457280,BANDIT_KING_DEAD_LINE,NO! This isn't what you promised! AAARGHHHH!!
4178738614800384,VORATHAX_DEAD_LINE,"The little mice want to play?
THEN LET'S PLAY!"
4178916084191232,EMPEROR_DEAD_LINE,"You insolent curs! 
Do you truly believe you can defeat me? 
Prepare to face the might that 
has brought nations to their knees!"
16622296530923520,WITCH_SECOND_DISCIPLE,Second Disciple
25158570963349504,BOAR_ENTRY_LINE,What is taking you so long to just raid a puny village?
69219302376378368,REAPER_BOSS_ENTRY_LINE,"After I got rid of you, the traitor will be next."
70354358662762496,SWORDMASTER_ENTRY_LINE,Let's see how well you fare against <b>my </b> disciples!
76837716571172864,RAZOR_ENTRY_LINE,KILL THEM! KILL THEM ALL! MWHAHAHAHA!
