ID,Key,String
50269876551323648,ICE_PENETRATION,冰霜穿透
50270076195999744,STRENGTH_GROWTH,力量成长
50270242986692608,DEXTERITY_GROWTH,敏捷成长
50270682079989760,INTELLIGENCE_GROWTH,智力成长
50270807426764800,ENDURANCE_GROWTH,耐力成长
50270913286803456,WISDOM_GROWTH,智慧成长
50271034858704896,WILLPOWER_GROWTH,意志力成长
50271187623645184,HIDDEN_TURN_DURATION,隐藏回合持续时间
50271340912873472,LIFESTEAL,生命偷取
50271508701810688,SP_COST_ARCANE_SKILLS,奥术技能的SP消耗
50271639845113856,SP_COST_PHYSICAL_SKILLS,物理技能的SP消耗
50271734825127936,SP_COST_DIVINE_SKILLS,神圣技能的SP消耗
50271953562275840,AP_COST_WEAPON_SKILLS,武器技能的AP消耗
50272070981816320,DAMAGE_REDUCTION,伤害减免
50272218906529792,SP_COST_BOW_SKILLS,弓技能的SP消耗
50272391695077376,AP_COST_FIST_SKILLS,拳头技能的AP消耗
50272527456309248,AP_COST_BOW_SKILLS,弓技能的AP消耗
50272724131418112,MORE_REFLECTION_STACKS,更多反射层
50272866012139520,SNEAK_ATTACK_DAMAGE,偷袭伤害
50273002285076480,HOSTILE_CRIT_CHANCE_REDUCTION,敌对暴击几率减免
52438439970115584,ACCURACY_TOOLTIP,"{ACCURACY} 决定角色击中目标的准确性。
总量会加到技能的基础准确度上。"
52442607673839616,AIR_DAMAGE,雷电伤害
52442685343961088,AIR_DAMAGE_RESISTANCE_TOOLTIP,该角色对{LIGHTNING_DAMAGE}的抵抗力。还可以降低被电击的几率。
52454669422596096,DARK_DAMAGE,黑暗伤害
52455248576286720,BLEED_RESISTANCE,出血抵抗
52455415346008064,BLEEDING_RESISTANCE_TOOLTIP,"该角色对出血的抵抗力。 
降低出血的几率。"
52455693948456960,BLOCK_TOOLTIP,"角色阻挡技能的几率。 
总命中率会减少这个数值。"
52456774304698368,BRAVERY_TOOLTIP,"{BRAVERY}是衡量冒险者超越极限能力的指标。 
{BRAVERY}越高，冒险者在致命攻击中生存的几率越大。每20点增加1点战斗中的BP获得。"
52460837368926208,CHARISMA_TOOLTIP,"意志力衡量角色的勇气和领导能力。
每超过5点增加1点勇气。
5点以上的每3点增加1点暴击几率。"
52756818400546816,CRIT_TOOLTIP,"暴击几率决定技能暴击成功的几率。
奥术和神圣技能通常不能暴击。
每一点等于1%，并加到技能的基础暴击几率上。"
54641262434619392,DARK_RESISTANCE_TOOLTIP,该角色对黑暗伤害的抵抗力。
54643675950387200,DEXTERITY_TOOLTIP,"敏捷是衡量角色灵活性的指标。 
5点以上每增加1点提高{ACCURACY}1点。
5点以上每增加2点提高{DODGE}1点。
5点以上每增加4点提高{INITIATIVE}1点。"
54648963654914048,DODGE_TOOLTIP,"角色躲避敌方技能的几率。
技能的准确度会减少这个数值。"
54650252254154752,EARTH_DAMAGE,地属性伤害
54650331639746560,EARTH_DAMAGE_RESISTANCE_TOOLTIP,角色对地属性伤害的抵抗力。还会降低被击退的几率。
54697720807329792,FIRE_DAMAGE,火属性伤害
54697794522222592,FIRE_DAMAGE_RESISTANCE_TOOLTIP,角色对火属性伤害的抵抗力。还会降低被烧伤的几率。
54714502863556608,HITPOINTS_TOOLTIP,"角色的总生命值。
如果这个数值降为零，角色将死亡。"
54714894749962240,HOLY_DAMAGE,圣属性伤害
54715627129966592,HOLY_RESISTANCE_TOOLTIP,角色对圣属性伤害的抵抗力。
54717396111233024,INTELLIGENCE_TOOLTIP,"智力决定角色的学识程度。
每超过5点的智力会使魔法攻击加成（MAB）增加1。"
54723669225541632,MAGICAL_ATTACK_BONUS_TOOLTIP,"魔法攻击加成决定角色的魔法伤害输出。
它作为大多数奥术和神圣技能的标准。"
54723949300191232,MANA_TOOLTIP,使用技能有时需要消耗SP。大多数奥术和神圣技能会消耗SP。
54732869225844736,MOVEMENT_TOOLTIP,该角色在移动动作中可以移动的距离。
54746191463616512,PHYSICAL_ATTACK_BONUS_SHORT,PAB
54746270681436160,PHYSICAL_DAMAGE_TOOLTIP,"物理攻击加成决定了角色的物理伤害输出。
它作为大多数物理技能的衡量标准。"
54746621132312576,PHYSICAL_DAMAGE,物理伤害
54746918881759232,PHYSICAL_DAMAGE_RESISTANCE_TOOLTIP,该角色对物理伤害的抵抗力。
56154421314097152,POISON_RESISTANCE_TOOLTIP,"角色对毒素的抵抗力。
减少中毒的可能性。"
56154882989527040,POPUP_DEBUFF_TEXT,{BATTLE_STAT} 下降
56172650396815360,SPEED_TOOLTIP,"先手值决定角色的行动速度。
先手值越高，角色先行动的可能性越大。"
56174539276455936,STRENGTH_TOOLTIP,"力量是物理能力的衡量标准。
每超过5点的力量会使物理攻击加成(PAB)增加1。"
56174763592028160,STUN_RESISTANCE_TOOLTIP,角色对影响心智的效果（如眩晕、魅惑和睡眠）的抵抗力。
56176325945102336,TALENTSTAR_TOOLTIP,天赋：该属性的成长额外提升30。
56178083752742912,TRUE_DAMAGE,真实伤害
56178820876505088,WATER_DAMAGE,冰霜伤害
56179215849918464,WATER_DAMAGE_RESISTANCE_TOOLTIP,角色对冰霜伤害的抵抗力。同时减少被冰冻或减速的几率。
56179568163065856,MEMORY_TOOLTIP,"智慧代表角色的心理韧性和洞察力。
每超过5点增加2点SP和1点心智抵抗。

在任务中更容易发现隐藏的陷阱。"
59347607022186496,BLEED_EMPOWEREMENT_TOOLTIP,该冒险者造成的流血伤害提升了多少
59347902481543168,POISON_EMPOWEREMENT_TOOLTIP,该冒险者造成的毒素伤害提升了多少
59348143217815552,HEAL_POTENCY_EMPOWEREMENT_TOOLTIP,该冒险者的治疗效果提升了多少
59348411598745600,HOLY_EMPOWEREMENT_TOOLTIP,该冒险者造成的神圣伤害提升了多少
59348574564233216,DAMAGE_RESIST_TOOLTIP,一般伤害减免
59348686103359488,FIRE_EMPOWEREMENT_TOOLTIP,这个冒险者造成的火焰伤害提升了多少
59351194632695808,EARTH_EMPOWEREMENT_TOOLTIP,这个冒险者造成的土属性伤害提升了多少
59351401588043776,LIGHTNING_EMPOWEREMENT_TOOLTIP,这个冒险者造成的雷电伤害提升了多少
59351724956299264,DARK_EMPOWEREMENT_TOOLTIP,这个冒险者造成的暗影伤害提升了多少
59352814334488576,PHYSICAL_PENETRATION_TOOLTIP,造成物理伤害时忽略的物理抗性值。 （固定减免）
59353214974406656,MAGICAL_PENETRATION_TOOLTIP,造成土/火/冰/雷/暗/圣属性伤害时忽略的相关抗性值。 （固定减免）
59354107690070016,FIRE_PENETRATION_TOOLTIP,造成火焰伤害时忽略的火焰抗性值。 （固定减免）
59354337433071616,EARTH_PENETRATION_TOOLTIP,造成土属性伤害时忽略的土属性抗性值。 （固定减免）
59354525308530688,LIGHTNING_PENETRATION_TOOLTIP,造成雷电伤害时忽略的雷电抗性值。 （固定减免）
59354927257071616,ICE_PENETRATION_TOOLTIP,在造成冰霜伤害时，忽略多少冰霜抗性。（固定减少）
59357172950347776,TUNDRA_LAVA_TILE_TOOLTIP,"进入方块时： 
对单位造成<color=red>27-33火焰伤害</color>。100% 基础几率获得<color=orange>燃烧</color>状态"
61455681275015168,BLEED_RESISTANCE_SHORT_LABEL,流血
61455868307419136,POISON_RESISTANCE_SHORT_LABEL,毒素
61456049681707008,MIND_RESISTANCE_SHORT_LABEL,精神
61456299339264000,PHYSICAL_RESISTANCE_SHORT_LABEL,物理
61457134915923968,HOLY_RESISTANCE_SHORT_LABEL,神圣
61457332220178432,FIRE_RESISTANCE_SHORT_LABEL,火焰
61457492622946304,EARTH_RESISTANCE_SHORT_LABEL,大地
61457630774931456,LIGHTNING_RESISTANCE_SHORT_LABEL,闪电
61457775906238464,ICE_RESISTANCE_SHORT_LABEL,冰霜
61457949957271552,DARK_RESISTANCE_SHORT_LABEL,暗影
61458287300947968,BLEED_EMPOWEREMENT_SHORT_LABEL,流血强化
61458524337844224,POISON_EMPOWEREMENT_SHORT_LABEL,毒素强化
61458670270263296,HEAL_EMPOWEREMENT_SHORT_LABEL,治疗强化
61459082645843968,HOLY_EMPOWEREMENT_SHORT_LABEL,神圣强化
61459483340288000,DAMAGE_REDUCTION_SHORT_LABEL,伤害减免
61459847993077760,FIRE_EMPOWEREMENT_SHORT_LABEL,火焰强化
61459986111508480,EARTH_EMPOWEREMENT_SHORT_LABEL,大地强化
61460121503641600,LIGHTNING_EMPOWEREMENT_SHORT_LABEL,闪电强化
61460308309553152,ICE_EMPOWEREMENT_SHORT_LABEL,冰霜强化
61460512962228224,DARK_EMPOWEREMENT_SHORT_LABEL,暗影强化
61461475404001280,ACCURACY_SHORT_LABEL,命中
61461666072866816,CRIT_SHORT_LABEL,暴击
61475451697344512,DODGE_SHORT_LABEL,闪避
61475581762711552,BLOCK_SHORT_LABEL,格挡
61475889725288448,INITIATIVE_SHORT_LABEL,先手
61476563909324800,MOVEMENT_SHORT_LABEL,移动
61477223933390848,PHYSICAL_PENETRATION_SHORT_LABEL,物穿
61477501227216896,MAGICAL_PENETRATION_SHORT_LABEL,法穿
61477669309755392,FIRE_PENETRATION_SHORT_LABEL,火穿
61477932007403520,EARTH_PENETRATION_SHORT_LABEL,地穿
61478118364524544,LIGHTNING_PENETRATION_SHORT_LABEL,雷穿
61478270068305920,ICE_PENETRATION_SHORT_LABEL,冰穿
66279413860511744,CRIT_DAMAGE,暴击伤害
