ID,Key,String
3186270048327,THE_EMPERORS_CHAMPION,皇帝的勇士
3186270048328,THE_EMPEROR,皇帝
3186270048329,PALADIN_ENEMY,圣骑士塞隆
3186270048330,TREEANT,树人
3186270048331,TROLL,巨魔
3186270048332,TROLL_SPECIALQUEST02_VARIANT,巨魔
3186270048333,UNDEAD_CHAMPION,古代勇士
3186270048334,UNDEAD_FRONTSOLDIER,古代士兵
3186270048335,UNDEAD_KNIGHT,亡灵皇家护卫
3186270048336,UNDEAD_SKIRMISHER,古代散兵
3186270048337,VAMPIRE_FEMALE,女吸血鬼
3186270048338,VAMPIRE_FEMALE_DEMONICSTAFF,吸血鬼女王
3186270048339,VAMPIRE_MALE,男吸血鬼
3186270048340,VORATHAX,恐怖者沃拉萨克斯
3186270048341,WARRIOR_ENEMY,新手战士
3186270048342,WARRIOR,战士
3186270048343,WITCH_DISCIPLE_GENERIC,魔女门徒
3186270048344,WITCH_FIRST_DISCIPLE,第一门徒
3186270048345,WITCH_THIRD_DISCIPLE,第三门徒
3186270048346,WOLF,恐狼
3186270048347,WRAITH,幽魂
3186270048348,WYVERN,双足飞龙
3186270048349,ZOMBIE_VILLAGER,僵尸
3186270048350,ZOMBIE_CORPSE,僵尸尸体
3186270048351,YOUNG_DRAGON,幼龙
3186270048352,EARTH_PILLAR,大地石柱
4157917682896896,GREATER_ASPECT_AZZAEL_ENTRANCE_LINE,吼吼吼！
4159064233644032,GREATER_ASPECT_OF_LUCIFER_ENTRANCE_LINCE,我的主路西法要求你们的灵魂！
4177376938201088,DEMONIC_WITCH_DEAD_LINE,"不不不……我为此奉献了太多的生命。
我不能让他失望。绝不能。
永远不再！"
4178300532330496,SWORDMASTER_BOSS_DEAD_LINE,这怎么可能？
4178409567457280,BANDIT_KING_DEAD_LINE,不！这不是你答应过的！啊啊啊啊！！
4178738614800384,VORATHAX_DEAD_LINE,"你们这些小老鼠想玩玩？
那就来玩吧！"
4178916084191232,EMPEROR_DEAD_LINE,"你们这些无礼的狗贼！
你们真的相信能打败我吗？
准备好迎接
让国家屈膝的力量吧！"
16622296530923520,WITCH_SECOND_DISCIPLE,第二弟子
25158570963349504,BOAR_ENTRY_LINE,你们怎么袭击个小小的村庄都这么慢
69219302376378368,REAPER_BOSS_ENTRY_LINE,在我处理掉你之后，叛徒就是下一个。
70354358662762496,SWORDMASTER_ENTRY_LINE,让我们看看你对<b>我的</b>弟子能应付得怎么样！
76837716571172864,RAZOR_ENTRY_LINE,杀了他们！杀光他们！哈哈哈哈哈！
